backend,operation,alphabet,padding,input_len,sample_index,iterations,elapsed_ns,throughput_mib_s
scalar,decode,url-safe,padded,1024,12,16384,62890958,254.408591
scalar,decode,url-safe,padded,1024,13,16384,62840792,254.611686
scalar,decode,url-safe,padded,1024,14,16384,62867666,254.502847
neon,encode,url-safe,padded,1024,0,16384,3109917,5144.831840
neon,encode,url-safe,padded,1024,1,16384,3114042,5138.016764
neon,encode,url-safe,padded,1024,2,16384,3109875,5144.901322
neon,encode,url-safe,padded,1024,3,16384,3127083,5116.589486
neon,encode,url-safe,padded,1024,4,16384,3116458,5134.033573
neon,encode,url-safe,padded,1024,5,16384,3110125,5144.487762
neon,encode,url-safe,padded,1024,6,16384,3110042,5144.625057
neon,encode,url-safe,padded,1024,7,16384,3116500,5133.964383
neon,encode,url-safe,padded,1024,8,16384,3117250,5132.729168
neon,encode,url-safe,padded,1024,9,16384,3110083,5144.557235
neon,encode,url-safe,padded,1024,10,16384,3119584,5128.888980
neon,encode,url-safe,padded,1024,11,16384,3110125,5144.487762
neon,encode,url-safe,padded,1024,12,16384,3110167,5144.418290
neon,encode,url-safe,padded,1024,13,16384,3110125,5144.487762
neon,encode,url-safe,padded,1024,14,16384,3113000,5139.736588
neon,decode,url-safe,padded,1024,0,16384,29491875,542.522305
neon,decode,url-safe,padded,1024,1,16384,29402542,544.170637
neon,decode,url-safe,padded,1024,2,16384,29403583,544.151371
neon,decode,url-safe,padded,1024,3,16384,29430875,543.646766
neon,decode,url-safe,padded,1024,4,16384,29402167,544.177577
neon,decode,url-safe,padded,1024,5,16384,29397875,544.257025
neon,decode,url-safe,padded,1024,6,16384,29397167,544.270133
neon,decode,url-safe,padded,1024,7,16384,29361666,544.928207
neon,decode,url-safe,padded,1024,8,16384,29370292,544.768162
neon,decode,url-safe,padded,1024,9,16384,29324333,545.621958
neon,decode,url-safe,padded,1024,10,16384,29310875,545.872479
neon,decode,url-safe,padded,1024,11,16384,29317583,545.747581
neon,decode,url-safe,padded,1024,12,16384,29314417,545.806522
neon,decode,url-safe,padded,1024,13,16384,29320958,545.684762
neon,decode,url-safe,padded,1024,14,16384,29316875,545.760761
scalar,encode,url-safe,padded,4096,0,4096,5943875,2691.846649
scalar,encode,url-safe,padded,4096,1,4096,5933959,2696.344885
scalar,encode,url-safe,padded,4096,2,4096,5940292,2693.470287
scalar,encode,url-safe,padded,4096,3,4096,5940541,2693.357390
scalar,encode,url-safe,padded,4096,4,4096,5941250,2693.035977
scalar,encode,url-safe,padded,4096,5,4096,5940375,2693.432654
scalar,encode,url-safe,padded,4096,6,4096,5948792,2689.621691
scalar,encode,url-safe,padded,4096,7,4096,5936750,2695.077273
scalar,encode,url-safe,padded,4096,8,4096,5957125,2685.859370
scalar,encode,url-safe,padded,4096,9,4096,5933916,2696.364424
scalar,encode,url-safe,padded,4096,10,4096,5940500,2693.375978
scalar,encode,url-safe,padded,4096,11,4096,5942292,2692.563745
scalar,encode,url-safe,padded,4096,12,4096,5940542,2693.356936
scalar,encode,url-safe,padded,4096,13,4096,5951833,2688.247469
scalar,encode,url-safe,padded,4096,14,4096,5933750,2696.439857
scalar,decode,url-safe,padded,4096,0,4096,62490708,256.038066
scalar,decode,url-safe,padded,4096,1,4096,62479375,256.084508
scalar,decode,url-safe,padded,4096,2,4096,62491667,256.034137
scalar,decode,url-safe,padded,4096,3,4096,62469667,256.124304
scalar,decode,url-safe,padded,4096,4,4096,62474458,256.104663
scalar,decode,url-safe,padded,4096,5,4096,62478667,256.087410
scalar,decode,url-safe,padded,4096,6,4096,62492125,256.032260
scalar,decode,url-safe,padded,4096,7,4096,62532208,255.868144
scalar,decode,url-safe,padded,4096,8,4096,62590875,255.628316
scalar,decode,url-safe,padded,4096,9,4096,63214417,253.106819
scalar,decode,url-safe,padded,4096,10,4096,62609542,255.552101
scalar,decode,url-safe,padded,4096,11,4096,62595042,255.611299
scalar,decode,url-safe,padded,4096,12,4096,62500333,255.998636
scalar,decode,url-safe,padded,4096,13,4096,62487125,256.052747
scalar,decode,url-safe,padded,4096,14,4096,62494208,256.023726
neon,encode,url-safe,padded,4096,0,4096,2947666,5428.023392
neon,encode,url-safe,padded,4096,1,4096,2935500,5450.519503
neon,encode,url-safe,padded,4096,2,4096,2939375,5443.334042
neon,encode,url-safe,padded,4096,3,4096,2935500,5450.519503
neon,encode,url-safe,padded,4096,4,4096,2932542,5456.017339
neon,encode,url-safe,padded,4096,5,4096,2942375,5437.784103
neon,encode,url-safe,padded,4096,6,4096,2932208,5456.638820
neon,encode,url-safe,padded,4096,7,4096,2935500,5450.519503
neon,encode,url-safe,padded,4096,8,4096,2938916,5444.184182
neon,encode,url-safe,padded,4096,9,4096,2935792,5449.977383
neon,encode,url-safe,padded,4096,10,4096,2935375,5450.751608
neon,encode,url-safe,padded,4096,11,4096,2935625,5450.287418
neon,encode,url-safe,padded,4096,12,4096,2942250,5438.015124
neon,encode,url-safe,padded,4096,13,4096,2935583,5450.365396
neon,encode,url-safe,padded,4096,14,4096,2935625,5450.287418
neon,decode,url-safe,padded,4096,0,4096,28477959,561.838017
neon,decode,url-safe,padded,4096,1,4096,28445792,562.473353
neon,decode,url-safe,padded,4096,2,4096,28454583,562.299578
neon,decode,url-safe,padded,4096,3,4096,28451500,562.360508
neon,decode,url-safe,padded,4096,4,4096,28501833,561.367404
neon,decode,url-safe,padded,4096,5,4096,28431291,562.760235
neon,decode,url-safe,padded,4096,6,4096,28458750,562.217244
neon,decode,url-safe,padded,4096,7,4096,28422167,562.940890
neon,decode,url-safe,padded,4096,8,4096,28498708,561.428960
neon,decode,url-safe,padded,4096,9,4096,28462542,562.142341
neon,decode,url-safe,padded,4096,10,4096,28445500,562.479127
neon,decode,url-safe,padded,4096,11,4096,28442917,562.530207
neon,decode,url-safe,padded,4096,12,4096,28454584,562.299558
neon,decode,url-safe,padded,4096,13,4096,28422500,562.934295
neon,decode,url-safe,padded,4096,14,4096,28452666,562.337463
scalar,encode,url-safe,padded,65536,0,256,5884625,2718.949806
scalar,encode,url-safe,padded,65536,1,256,5851916,2734.147243
scalar,encode,url-safe,padded,65536,2,256,5836583,2741.329987
scalar,encode,url-safe,padded,65536,3,256,5867334,2726.962535
scalar,encode,url-safe,padded,65536,4,256,5881625,2720.336642
scalar,encode,url-safe,padded,65536,5,256,5840167,2739.647685
scalar,encode,url-safe,padded,65536,6,256,5833666,2742.700731
scalar,encode,url-safe,padded,65536,7,256,5840125,2739.667387
scalar,encode,url-safe,padded,65536,8,256,5840084,2739.686621
scalar,encode,url-safe,padded,65536,9,256,5833500,2742.778778
scalar,encode,url-safe,padded,65536,10,256,5849208,2735.413068
scalar,encode,url-safe,padded,65536,11,256,5832250,2743.366625
scalar,encode,url-safe,padded,65536,12,256,5832833,2743.092422
scalar,encode,url-safe,padded,65536,13,256,5832625,2743.190245
scalar,encode,url-safe,padded,65536,14,256,5833917,2742.582728
scalar,decode,url-safe,padded,65536,0,256,62571208,255.708664
scalar,decode,url-safe,padded,65536,1,256,62448833,256.209752
scalar,decode,url-safe,padded,65536,2,256,62467000,256.135239
scalar,decode,url-safe,padded,65536,3,256,62484833,256.062139
scalar,decode,url-safe,padded,65536,4,256,62366458,256.548159
scalar,decode,url-safe,padded,65536,5,256,62676042,255.280957
scalar,decode,url-safe,padded,65536,6,256,62567500,255.723818
scalar,decode,url-safe,padded,65536,7,256,62400834,256.406829
scalar,decode,url-safe,padded,65536,8,256,62456042,256.180179
scalar,decode,url-safe,padded,65536,9,256,62386958,256.463859
scalar,decode,url-safe,padded,65536,10,256,62371875,256.525878
scalar,decode,url-safe,padded,65536,11,256,62352375,256.606104
scalar,decode,url-safe,padded,65536,12,256,62403083,256.397589
scalar,decode,url-safe,padded,65536,13,256,62412750,256.357876
scalar,decode,url-safe,padded,65536,14,256,62428500,256.293199
neon,encode,url-safe,padded,65536,0,256,2864750,5585.129592
neon,encode,url-safe,padded,65536,1,256,2864917,5584.804027
neon,encode,url-safe,padded,65536,2,256,2868083,5578.639112
neon,encode,url-safe,padded,65536,3,256,2864459,5585.696985
neon,encode,url-safe,padded,65536,4,256,2864750,5585.129592
neon,encode,url-safe,padded,65536,5,256,2861541,5591.392889
neon,encode,url-safe,padded,65536,6,256,2872959,5569.171018
neon,encode,url-safe,padded,65536,7,256,2864291,5586.024604
neon,encode,url-safe,padded,65536,8,256,2864667,5585.291414
neon,encode,url-safe,padded,65536,9,256,2868542,5577.746465
neon,encode,url-safe,padded,65536,10,256,2864625,5585.373304
neon,encode,url-safe,padded,65536,11,256,2864708,5585.211477
neon,encode,url-safe,padded,65536,12,256,2864750,5585.129592
neon,encode,url-safe,padded,65536,13,256,2871458,5572.082197
neon,encode,url-safe,padded,65536,14,256,2861542,5591.390935
neon,decode,url-safe,padded,65536,0,256,28308917,565.192939
neon,decode,url-safe,padded,65536,1,256,28291583,565.539228
neon,decode,url-safe,padded,65536,2,256,28401083,563.358799
neon,decode,url-safe,padded,65536,3,256,28320500,564.961777
neon,decode,url-safe,padded,65536,4,256,28453375,562.323450
neon,decode,url-safe,padded,65536,5,256,28482750,561.743511
neon,decode,url-safe,padded,65536,6,256,28453500,562.320980
neon,decode,url-safe,padded,65536,7,256,28461333,562.166220
neon,decode,url-safe,padded,65536,8,256,28441208,562.564009
neon,decode,url-safe,padded,65536,9,256,28411166,563.158865
neon,decode,url-safe,padded,65536,10,256,28377875,563.819525
neon,decode,url-safe,padded,65536,11,256,28392167,563.535710
neon,decode,url-safe,padded,65536,12,256,28332292,564.726638
neon,decode,url-safe,padded,65536,13,256,28388250,563.613467
neon,decode,url-safe,padded,65536,14,256,28413250,563.117560
scalar,encode,url-safe,unpadded,12,0,1398101,36765541,435.190011
scalar,encode,url-safe,unpadded,12,1,1398101,36753666,435.330619
scalar,encode,url-safe,unpadded,12,2,1398101,36756625,435.295574
scalar,encode,url-safe,unpadded,12,3,1398101,36741708,435.472303
scalar,encode,url-safe,unpadded,12,4,1398101,36766875,435.174221
scalar,encode,url-safe,unpadded,12,5,1398101,36750875,435.363680
scalar,encode,url-safe,unpadded,12,6,1398101,36737417,435.523167
scalar,encode,url-safe,unpadded,12,7,1398101,36757791,435.281766
scalar,encode,url-safe,unpadded,12,8,1398101,36735334,435.547862
scalar,encode,url-safe,unpadded,12,9,1398101,36757208,435.288670
scalar,encode,url-safe,unpadded,12,10,1398101,36757875,435.280771
scalar,encode,url-safe,unpadded,12,11,1398101,36762375,435.227490
scalar,encode,url-safe,unpadded,12,12,1398101,36733542,435.569110
scalar,encode,url-safe,unpadded,12,13,1398101,36772792,435.104198
scalar,encode,url-safe,unpadded,12,14,1398101,36745875,435.422920
scalar,decode,url-safe,unpadded,12,0,1398101,69461459,230.343509
scalar,decode,url-safe,unpadded,12,1,1398101,69489042,230.252076
scalar,decode,url-safe,unpadded,12,2,1398101,69489333,230.251112
scalar,decode,url-safe,unpadded,12,3,1398101,69491667,230.243378
scalar,decode,url-safe,unpadded,12,4,1398101,69446542,230.392986
scalar,decode,url-safe,unpadded,12,5,1398101,69448250,230.387320
scalar,decode,url-safe,unpadded,12,6,1398101,69495292,230.231369
scalar,decode,url-safe,unpadded,12,7,1398101,69482875,230.272512
scalar,decode,url-safe,unpadded,12,8,1398101,69452250,230.374051
scalar,decode,url-safe,unpadded,12,9,1398101,69438416,230.419948
scalar,decode,url-safe,unpadded,12,10,1398101,69447958,230.388289
scalar,decode,url-safe,unpadded,12,11,1398101,69478625,230.286598
scalar,decode,url-safe,unpadded,12,12,1398101,69537667,230.091070
scalar,decode,url-safe,unpadded,12,13,1398101,69452500,230.373222
scalar,decode,url-safe,unpadded,12,14,1398101,69450959,230.378333
neon,encode,url-safe,unpadded,12,0,1398101,15374875,1040.658619
neon,encode,url-safe,unpadded,12,1,1398101,15369084,1041.050734
neon,encode,url-safe,unpadded,12,2,1398101,15383250,1040.092060
neon,encode,url-safe,unpadded,12,3,1398101,15398750,1039.045129
neon,encode,url-safe,unpadded,12,4,1398101,15380959,1040.246982
neon,encode,url-safe,unpadded,12,5,1398101,15387334,1039.816006
neon,encode,url-safe,unpadded,12,6,1398101,15372500,1040.819397
neon,encode,url-safe,unpadded,12,7,1398101,15396875,1039.171662
neon,encode,url-safe,unpadded,12,8,1398101,15371708,1040.873024
neon,encode,url-safe,unpadded,12,9,1398101,15388708,1039.723165
neon,encode,url-safe,unpadded,12,10,1398101,15369083,1041.050802
neon,encode,url-safe,unpadded,12,11,1398101,15399459,1038.997291
neon,encode,url-safe,unpadded,12,12,1398101,15428833,1037.019208
neon,encode,url-safe,unpadded,12,13,1398101,15396083,1039.225119
neon,encode,url-safe,unpadded,12,14,1398101,15376083,1040.576861
neon,decode,url-safe,unpadded,12,0,1398101,39394750,406.145392
neon,decode,url-safe,unpadded,12,1,1398101,39270500,407.430417
neon,decode,url-safe,unpadded,12,2,1398101,39391875,406.175034
neon,decode,url-safe,unpadded,12,3,1398101,39690208,403.122004
neon,decode,url-safe,unpadded,12,4,1398101,39699292,403.029761
neon,decode,url-safe,unpadded,12,5,1398101,39284333,407.286950
neon,decode,url-safe,unpadded,12,6,1398101,39542083,404.632103
neon,decode,url-safe,unpadded,12,7,1398101,39464833,405.424145
neon,decode,url-safe,unpadded,12,8,1398101,39213125,408.026552
neon,decode,url-safe,unpadded,12,9,1398101,39585042,404.192982
neon,decode,url-safe,unpadded,12,10,1398101,39442666,405.651996
neon,decode,url-safe,unpadded,12,11,1398101,39239166,407.755766
neon,decode,url-safe,unpadded,12,12,1398101,39210875,408.049965
neon,decode,url-safe,unpadded,12,13,1398101,39264708,407.490518
neon,decode,url-safe,unpadded,12,14,1398101,39651250,403.518078
scalar,encode,url-safe,unpadded,24,0,699050,32437000,493.263395
scalar,encode,url-safe,unpadded,24,1,699050,32453000,493.020206
scalar,encode,url-safe,unpadded,24,2,699050,32419084,493.535991
scalar,encode,url-safe,unpadded,24,3,699050,32356000,494.498230
scalar,encode,url-safe,unpadded,24,4,699050,32380625,494.122172
scalar,encode,url-safe,unpadded,24,5,699050,32358000,494.467666
scalar,encode,url-safe,unpadded,24,6,699050,32381334,494.111353
scalar,encode,url-safe,unpadded,24,7,699050,32353916,494.530082
scalar,encode,url-safe,unpadded,24,8,699050,32361083,494.420559
scalar,encode,url-safe,unpadded,24,9,699050,32368042,494.314260
scalar,encode,url-safe,unpadded,24,10,699050,32410083,493.673057
scalar,encode,url-safe,unpadded,24,11,699050,32366750,494.333992
scalar,encode,url-safe,unpadded,24,12,699050,32374292,494.218831
scalar,encode,url-safe,unpadded,24,13,699050,32371291,494.264648
scalar,encode,url-safe,unpadded,24,14,699050,32455750,492.978432
scalar,decode,url-safe,unpadded,24,0,699050,68077667,235.025456
scalar,decode,url-safe,unpadded,24,1,699050,67995875,235.308167
scalar,decode,url-safe,unpadded,24,2,699050,68027125,235.200073
scalar,decode,url-safe,unpadded,24,3,699050,68018917,235.228455
scalar,decode,url-safe,unpadded,24,4,699050,68027500,235.198776
scalar,decode,url-safe,unpadded,24,5,699050,68082292,235.009490
scalar,decode,url-safe,unpadded,24,6,699050,68041125,235.151678
scalar,decode,url-safe,unpadded,24,7,699050,67937792,235.509343
scalar,decode,url-safe,unpadded,24,8,699050,67993417,235.316674
scalar,decode,url-safe,unpadded,24,9,699050,67978667,235.367733
scalar,decode,url-safe,unpadded,24,10,699050,67973750,235.384759
scalar,decode,url-safe,unpadded,24,11,699050,67938166,235.508046
scalar,decode,url-safe,unpadded,24,12,699050,68001000,235.290433
scalar,decode,url-safe,unpadded,24,13,699050,67930708,235.533902
scalar,decode,url-safe,unpadded,24,14,699050,67920167,235.570456
neon,encode,url-safe,unpadded,24,0,699050,8984958,1780.752313
neon,encode,url-safe,unpadded,24,1,699050,8987834,1780.182493
neon,encode,url-safe,unpadded,24,2,699050,8988000,1780.149615
neon,encode,url-safe,unpadded,24,3,699050,8984417,1780.859542
neon,encode,url-safe,unpadded,24,4,699050,8981041,1781.528972
neon,encode,url-safe,unpadded,24,5,699050,9023166,1773.211835
neon,encode,url-safe,unpadded,24,6,699050,8988542,1780.042274
neon,encode,url-safe,unpadded,24,7,699050,9001667,1777.446860
neon,encode,url-safe,unpadded,24,8,699050,8988250,1780.100102
neon,encode,url-safe,unpadded,24,9,699050,8984958,1780.752313
neon,encode,url-safe,unpadded,24,10,699050,8987958,1780.157934
neon,encode,url-safe,unpadded,24,11,699050,8988041,1780.141495
neon,encode,url-safe,unpadded,24,12,699050,8987916,1780.166252
neon,encode,url-safe,unpadded,24,13,699050,8999458,1777.883150
neon,encode,url-safe,unpadded,24,14,699050,9009209,1775.958882
neon,decode,url-safe,unpadded,24,0,699050,28598666,559.466121
neon,decode,url-safe,unpadded,24,1,699050,28618250,559.083268
neon,decode,url-safe,unpadded,24,2,699050,28598375,559.471814
neon,decode,url-safe,unpadded,24,3,699050,28636542,558.726146
neon,decode,url-safe,unpadded,24,4,699050,28599792,559.444095
neon,decode,url-safe,unpadded,24,5,699050,28594042,559.556594
neon,decode,url-safe,unpadded,24,6,699050,28619958,559.049903
neon,decode,url-safe,unpadded,24,7,699050,28595916,559.519924
neon,decode,url-safe,unpadded,24,8,699050,28612625,559.193179
neon,decode,url-safe,unpadded,24,9,699050,28610334,559.237957
neon,decode,url-safe,unpadded,24,10,699050,28630792,558.838356
neon,decode,url-safe,unpadded,24,11,699050,28594667,559.544363
neon,decode,url-safe,unpadded,24,12,699050,28639875,558.661123
neon,decode,url-safe,unpadded,24,13,699050,28600125,559.437581
neon,decode,url-safe,unpadded,24,14,699050,28611541,559.214365
scalar,encode,url-safe,unpadded,48,0,349525,30178708,530.174610
scalar,encode,url-safe,unpadded,48,1,349525,30148667,530.702891
scalar,encode,url-safe,unpadded,48,2,349525,30173584,530.264643
scalar,encode,url-safe,unpadded,48,3,349525,30146625,530.738839
scalar,encode,url-safe,unpadded,48,4,349525,30208792,529.646625
scalar,encode,url-safe,unpadded,48,5,349525,30190208,529.972657
scalar,encode,url-safe,unpadded,48,6,349525,30182333,530.110934
scalar,encode,url-safe,unpadded,48,7,349525,30166917,530.381833
scalar,encode,url-safe,unpadded,48,8,349525,30206292,529.690461
scalar,encode,url-safe,unpadded,48,9,349525,30215458,529.529777
scalar,encode,url-safe,unpadded,48,10,349525,30170500,530.318846
scalar,encode,url-safe,unpadded,48,11,349525,30199125,529.816170
scalar,encode,url-safe,unpadded,48,12,349525,30149583,530.686767
scalar,encode,url-safe,unpadded,48,13,349525,30163708,530.438258
scalar,encode,url-safe,unpadded,48,14,349525,30142125,530.818074
scalar,decode,url-safe,unpadded,48,0,349525,67182167,238.158212
scalar,decode,url-safe,unpadded,48,1,349525,67161750,238.230611
scalar,decode,url-safe,unpadded,48,2,349525,67161042,238.233122
scalar,decode,url-safe,unpadded,48,3,349525,67190000,238.130447
scalar,decode,url-safe,unpadded,48,4,349525,67148916,238.276143
scalar,decode,url-safe,unpadded,48,5,349525,67158584,238.241842
scalar,decode,url-safe,unpadded,48,6,349525,67172042,238.194110
scalar,decode,url-safe,unpadded,48,7,349525,67151750,238.266087
scalar,decode,url-safe,unpadded,48,8,349525,67157417,238.245982
scalar,decode,url-safe,unpadded,48,9,349525,67161416,238.231796
scalar,decode,url-safe,unpadded,48,10,349525,67185334,238.146985
scalar,decode,url-safe,unpadded,48,11,349525,67198334,238.100914
scalar,decode,url-safe,unpadded,48,12,349525,67206167,238.073163
scalar,decode,url-safe,unpadded,48,13,349525,67150833,238.269341
scalar,decode,url-safe,unpadded,48,14,349525,67168667,238.206078
neon,encode,url-safe,unpadded,48,0,349525,5896875,2713.298949
neon,encode,url-safe,unpadded,48,1,349525,5906417,2708.915531
neon,encode,url-safe,unpadded,48,2,349525,5894333,2714.469091
neon,encode,url-safe,unpadded,48,3,349525,5911000,2706.815216
neon,encode,url-safe,unpadded,48,4,349525,5896000,2713.701618
neon,encode,url-safe,unpadded,48,5,349525,5920541,2702.453161
neon,encode,url-safe,unpadded,48,6,349525,5896084,2713.662957
neon,encode,url-safe,unpadded,48,7,349525,5888875,2716.984949
neon,encode,url-safe,unpadded,48,8,349525,5896291,2713.567689
neon,encode,url-safe,unpadded,48,9,349525,5896042,2713.682287
neon,encode,url-safe,unpadded,48,10,349525,5888875,2716.984949
neon,encode,url-safe,unpadded,48,11,349525,5896167,2713.624757
neon,encode,url-safe,unpadded,48,12,349525,5888834,2717.003865
neon,encode,url-safe,unpadded,48,13,349525,5896000,2713.701618
neon,encode,url-safe,unpadded,48,14,349525,5896167,2713.624757
neon,decode,url-safe,unpadded,48,0,349525,24989625,640.265100
neon,decode,url-safe,unpadded,48,1,349525,24965083,640.894514
neon,decode,url-safe,unpadded,48,2,349525,25023750,639.391967
neon,decode,url-safe,unpadded,48,3,349525,24957959,641.077451
neon,decode,url-safe,unpadded,48,4,349525,25049541,638.733649
neon,decode,url-safe,unpadded,48,5,349525,25014500,639.628405
neon,decode,url-safe,unpadded,48,6,349525,25037167,639.049328
neon,decode,url-safe,unpadded,48,7,349525,25511459,627.168550
neon,decode,url-safe,unpadded,48,8,349525,25053375,638.635902
neon,decode,url-safe,unpadded,48,9,349525,25029209,639.252513
neon,decode,url-safe,unpadded,48,10,349525,24992083,640.202129
neon,decode,url-safe,unpadded,48,11,349525,25039000,639.002546
neon,decode,url-safe,unpadded,48,12,349525,25043709,638.882393
neon,decode,url-safe,unpadded,48,13,349525,24991000,640.229872
neon,decode,url-safe,unpadded,48,14,349525,24998125,640.047393
scalar,encode,url-safe,unpadded,64,0,262144,13197834,1212.320143
scalar,encode,url-safe,unpadded,64,1,262144,13217875,1210.482018
scalar,encode,url-safe,unpadded,64,2,262144,13543875,1181.345811
scalar,encode,url-safe,unpadded,64,3,262144,13922042,1149.256697
scalar,encode,url-safe,unpadded,64,4,262144,13352541,1198.273797
scalar,encode,url-safe,unpadded,64,5,262144,13237500,1208.687441
scalar,encode,url-safe,unpadded,64,6,262144,13260750,1206.568256
scalar,encode,url-safe,unpadded,64,7,262144,13371375,1196.585991
scalar,encode,url-safe,unpadded,64,8,262144,13188833,1213.147517
scalar,encode,url-safe,unpadded,64,9,262144,13197625,1212.339341
scalar,encode,url-safe,unpadded,64,10,262144,13253958,1207.186563
scalar,encode,url-safe,unpadded,64,11,262144,13200542,1212.071444
scalar,encode,url-safe,unpadded,64,12,262144,13182750,1213.707307
scalar,encode,url-safe,unpadded,64,13,262144,13302791,1202.755121
scalar,encode,url-safe,unpadded,64,14,262144,13185917,1213.415798
scalar,decode,url-safe,unpadded,64,0,262144,67442375,237.239569
scalar,decode,url-safe,unpadded,64,1,262144,67466000,237.156494
scalar,decode,url-safe,unpadded,64,2,262144,67553500,236.849312
scalar,decode,url-safe,unpadded,64,3,262144,67446708,237.224328
scalar,decode,url-safe,unpadded,64,4,262144,67330792,237.632731
scalar,decode,url-safe,unpadded,64,5,262144,67350667,237.562606
scalar,decode,url-safe,unpadded,64,6,262144,67327625,237.643909
scalar,decode,url-safe,unpadded,64,7,262144,67312167,237.698483
scalar,decode,url-safe,unpadded,64,8,262144,67350833,237.562021
scalar,decode,url-safe,unpadded,64,9,262144,67286666,237.788569
scalar,decode,url-safe,unpadded,64,10,262144,67289834,237.777374
scalar,decode,url-safe,unpadded,64,11,262144,67287541,237.785477
scalar,decode,url-safe,unpadded,64,12,262144,67281042,237.808445
scalar,decode,url-safe,unpadded,64,13,262144,67289542,237.778405
scalar,decode,url-safe,unpadded,64,14,262144,67353875,237.551292
neon,encode,url-safe,unpadded,64,0,262144,7299875,2191.818353
neon,encode,url-safe,unpadded,64,1,262144,7273083,2199.892398
neon,encode,url-safe,unpadded,64,2,262144,7287834,2195.439688
neon,encode,url-safe,unpadded,64,3,262144,7280959,2197.512718
neon,encode,url-safe,unpadded,64,4,262144,7335458,2181.186233
neon,encode,url-safe,unpadded,64,5,262144,7303333,2190.780566
neon,encode,url-safe,unpadded,64,6,262144,7287875,2195.427337
neon,encode,url-safe,unpadded,64,7,262144,7274083,2199.589969
neon,encode,url-safe,unpadded,64,8,262144,7273833,2199.665568
neon,encode,url-safe,unpadded,64,9,262144,7282333,2197.098100
neon,encode,url-safe,unpadded,64,10,262144,7290750,2194.561602
neon,encode,url-safe,unpadded,64,11,262144,7299083,2192.056180
neon,encode,url-safe,unpadded,64,12,262144,7296833,2192.732107
neon,encode,url-safe,unpadded,64,13,262144,7318875,2186.128333
neon,encode,url-safe,unpadded,64,14,262144,7277125,2198.670491
neon,decode,url-safe,unpadded,64,0,262144,28227833,566.816447
neon,decode,url-safe,unpadded,64,1,262144,28219333,566.987179
neon,decode,url-safe,unpadded,64,2,262144,28204291,567.289566
neon,decode,url-safe,unpadded,64,3,262144,28173875,567.902001
neon,decode,url-safe,unpadded,64,4,262144,28186333,567.650996
neon,decode,url-safe,unpadded,64,5,262144,28179500,567.788641
neon,decode,url-safe,unpadded,64,6,262144,28193625,567.504179
neon,decode,url-safe,unpadded,64,7,262144,28187167,567.634200
neon,decode,url-safe,unpadded,64,8,262144,28193875,567.499147
neon,decode,url-safe,unpadded,64,9,262144,28164875,568.083473
neon,decode,url-safe,unpadded,64,10,262144,28193542,567.505849
neon,decode,url-safe,unpadded,64,11,262144,28192500,567.526825
neon,decode,url-safe,unpadded,64,12,262144,28191375,567.549472
neon,decode,url-safe,unpadded,64,13,262144,28201084,567.354078
neon,decode,url-safe,unpadded,64,14,262144,28169792,567.984315
scalar,encode,url-safe,unpadded,96,0,174762,18037166,887.053929
scalar,encode,url-safe,unpadded,96,1,174762,18043125,886.760967
scalar,encode,url-safe,unpadded,96,2,174762,18027833,887.513156
scalar,encode,url-safe,unpadded,96,3,174762,18024417,887.681358
scalar,encode,url-safe,unpadded,96,4,174762,18040333,886.898206
scalar,encode,url-safe,unpadded,96,5,174762,18021292,887.835288
scalar,encode,url-safe,unpadded,96,6,174762,18025000,887.652647
scalar,encode,url-safe,unpadded,96,7,174762,18040167,886.906366
scalar,encode,url-safe,unpadded,96,8,174762,18043166,886.758952
scalar,encode,url-safe,unpadded,96,9,174762,18028083,887.500849
scalar,encode,url-safe,unpadded,96,10,174762,18021333,887.833268
scalar,encode,url-safe,unpadded,96,11,174762,18072208,885.333932
scalar,encode,url-safe,unpadded,96,12,174762,18028125,887.498781
scalar,encode,url-safe,unpadded,96,13,174762,18024708,887.667027
scalar,encode,url-safe,unpadded,96,14,174762,18028250,887.492628
scalar,decode,url-safe,unpadded,96,0,174762,68246833,234.442219
scalar,decode,url-safe,unpadded,96,1,174762,68353792,234.075367
scalar,decode,url-safe,unpadded,96,2,174762,68304334,234.244857
scalar,decode,url-safe,unpadded,96,3,174762,68183791,234.658982
scalar,decode,url-safe,unpadded,96,4,174762,68262583,234.388127
scalar,decode,url-safe,unpadded,96,5,174762,68171417,234.701575
scalar,decode,url-safe,unpadded,96,6,174762,68148708,234.779784
scalar,decode,url-safe,unpadded,96,7,174762,68170250,234.705593
scalar,decode,url-safe,unpadded,96,8,174762,68177959,234.679055
scalar,decode,url-safe,unpadded,96,9,174762,68160084,234.740599
scalar,decode,url-safe,unpadded,96,10,174762,68179583,234.673465
scalar,decode,url-safe,unpadded,96,11,174762,68150000,234.775333
scalar,decode,url-safe,unpadded,96,12,174762,68133500,234.832189
scalar,decode,url-safe,unpadded,96,13,174762,68163583,234.728549
scalar,decode,url-safe,unpadded,96,14,174762,68154042,234.761410
neon,encode,url-safe,unpadded,96,0,174762,4296167,3724.235805
neon,encode,url-safe,unpadded,96,1,174762,4292917,3727.055278
neon,encode,url-safe,unpadded,96,2,174762,4292875,3727.091743
neon,encode,url-safe,unpadded,96,3,174762,4299791,3721.096901
neon,encode,url-safe,unpadded,96,4,174762,4313334,3709.413406
neon,encode,url-safe,unpadded,96,5,174762,4299459,3721.384240
